😶	ပါးစပ်မပါသော မျက်နှာ, ပါးစပ်၊ မျက်နှာ၊ တိတ်၊ ငြိမ်
😏	မျက်နှာ, လှောင်ပြုံးမျက်နှာ, လှောင်ပြောင်
😒	စိတ်အလိုမကျ, စိတ်အလိုမကျသည့် မျက်နှာ, မပျော်ရွှင်, မျက်နှာ
🙄	ပျင်းစရာကောင်းသောအကြောင်းအရာကြောင့် ဖြစ်ပေါ်လာသောမျက်နှာ, မျက်နှာ, မျက်လုံး, မျက်လုံးပင့်ကြည့်
😬	ရှုံ့မဲ့နေသော မျက်နှာ, ရှုံ့မဲ့၊ မျက်နှာ
🤥	ရုပ်, လိမ်လည်, လူလိမ်ရုပ်
😌	စိတ်သက်သာရာရ, စိတ်သက်သာရာရသည့် မျက်နှာ, မျက်နှာ
😔	ငိုင်တိုင်တိုင်, စဉ်းစား, စဉ်းစားငိုင်တွေသည့် မျက်နှာ, မျက်နှာ
😪	မျက်နှာ, အိပ်ငိုက်, အိပ်ငိုက်သည့်မျက်နှာ
🤤	ရုပ်, သွားရည်ကျ, သွားရည်ကျနေသည့်ရုပ်
😴	မျက်နှာ, ဟောက်သံ, အိပ်, အိပ်နေသည့်မျက်နှာ
😷	ကျန်းမာရေး မျက်နှာဖုံးနှင့် မျက်နှာ, ကျန်းမာရေး၊ မျက်နှာဖုံး၊ မျက်နှာ
🤒	သာမိုမီတာနှင့် မျက်နှာ, သာမိုမီတာ၊ မျက်နှာ
🤕	ပတ်တီးနှင့် မျက်နှာ, ပတ်တီး၊ မျက်နှာ
🤢	ရုပ်, အန်သည်, အောက်ဂလီဆန်သည်, အော်ဂလီဆန်သည့်ရုပ်
🤮	အန်ထွက်သည့် မျက်နှာ, အန်သည်၊ ဖျားသည်
🤧	ဆိတ်ဖွား, နှာချေသည့်ရုပ်, နှာချေသည်, ရုပ်
🥵	ဇောချွေးပြန်နေသော, ဒေါသ မျက်နှာ, ပူသည်, ရှက်သွေးဖြန်း မျက်နှာ, အပူလျှပ်ခြင်း, အဖျားတက်ခြင်း
🥶	နှင်းကိုက်နာ, ပြာနှမ်းနေသော မျက်နှာ, ရေခဲ မျက်နှာ, ရေခဲပန်းဆွဲ, အေးခဲခြင်း, အေးခြင်း
🥴	ကတုန်ကယင် မျက်နှာ, ထွေနေသော, ပါးစပ်ရွဲ့ခြင်း, မူးဝေခြင်း, ရွဲနေသော မျက်လုံး, အရက်မူးခြင်း
😵	မူးဝေနေသော မျက်နှာ, မူးဝေ၊ မျက်နှာ
🤯	ဒေါသပေါက်ကွဲခေါင်း, မင်သေသည်
🤠	နွားကျောင်းသား, နွားကျောင်းသား ဦးထုပ် ဆောင်းထားသည့်ရုပ်, နွားကျောင်းသူမ, ရုပ်, ဦးထုပ်
🥳	ပါတီ, ပါတီပွဲတက် မျက်နှာ, အောင်ပွဲခံခြင်း, ဦးချို, ဦးထုပ်
😎	နေကာမျက်မှန်ဖြင့် အပြုံးမျက်နှာ, နေကာမျက်မှန်၊ နေ၊ တောက်ပ၊ မျက်နှာ၊ ပြုံး၊ မိုးလေဝသ၊ မျက်မှန်၊
🤓	တစ်စုံတစ်ရာကို ရူးသွပ်သူ၏ မျက်နှာ, ပညာရှင်, မျက်နှာ, ရူးသွပ်သူ
🧐	တစ်ဖက်တည်းပါတဲ့ မျက်မှန်နှင့် မျက်နှာ, လှောင်နေသည့် မျက်နှာ
😕	ဇဝေဇဝါဖြစ်, ဇဝေဇဝါဖြစ်သည့် မျက်နှာ, မျက်နှာ
😟	စိတ်ပူနေသော မျက်နှာ, စိတ်ပူ၊ မျက်နှာ
🙁	မျက်နှာ, ဝမ်းနည်း, အနည်းငယ် မျက်မှောင်ကြုတ်ထားသည့် မျက်နှာ, အနည်းငယ်ဝမ်းနည်းသည့် မျက်နှာ
☹️	မျက်နှာ, မျက်မှောင်ကြုတ်ထားသည့် မျက်နှာ, ဝမ်းနည်း, ဝမ်းနည်းကြေကွဲသည့် မျက်နှာ
😮	ပါးစပ်, ပါးစပ်အဟောင်းသားနှင့် မျက်နှာ, မျက်နှာ, သနား
😯	မျက်နှာ, မှင်သက်, အံ့ဩ, အံ့ဩသည့်မျက်နှာ
😲	အံ့အားသင့်နေသော မျက်နှာ, အံ့အားသင့်၊ ကြက်သေသေ၊ လုံးဝ၊ မျက်နှာ
😳	အားမန်ပြည့်နေသော မျက်နှာ, အားမာန်ပြည့်နေသော မျက်နှာ, အား၊ မန်၊ ပြည့်နေ၊ မျက်နှာ
🥺	ခွေးပေါက်အသွင် ချစ်စဖွယ် မျက်လုံး, တောင်းပန်ခြင်း, တောင်းပန်သော မျက်နှာ, သက်ညှာခြင်း
😦	မျက်မှောင်ကြုတ်နေကာ ပါးစပ်ဟထားသည့် မျက်နှာ, မျက်မှောင်ကြုတ်၊ ပါးစပ်၊ ဖွင့်၊ မျက်နှာ
😧	မချိတင်ကဲ မျက်နှာ, မချိတင်ကဲ၊ မျက်နှာ
😨	စိုးရိမ်နေသော မျက်နှာ, စိုးရိမ်၊ ပူပန်၊ ကြောက်၊ မျက်နှာ
😰	ပါးစပ်ဟနေကာ ဇောချွေးပြန်နေသော မျက်နှာ, ပါးစပ်၊ ဖွင့်၊ ဇောချွေး၊ အပြာရောင်၊ ချွေး၊ မျက်နှာ
😥	မျက်နှာ, ဝမ်းနည်း, ဝမ်းနည်းသော်လည်း စိတ်သက်သာရာရသည့် မျက်နှာ, အပူလုံးကျ
😢	ငိုနေသော မျက်နှာ, ငို၊ ဝမ်းနည်း၊ မျက်ရည်၊ မျက်နှာ
😭	ကျယ်လောင်စွာ ငိုနေသော မျက်နှာ, ငို၊ ဝမ်းနည်း၊ မျက်ရည်၊ မျက်နှာ
😱	ကြောက်လန့်စွာ အော်နေသော မျက်နှာ, အော်၊ ကြောက်၊ လန့်၊ မျက်နှာ
😖	မျက်နှာ, မွှန်ထူ, မွှန်ထူသွားသည့် မျက်နှာ
😣	မျက်နှာ, အကူအညီမဲ့, အကူအညီမဲ့သည့် မျက်နှာ
😞	စိတ်ပျက်နေသော မျက်နှာ, စိတ်ပျက်၊ မျက်နှာ
😓	ချွေးစေးပြန်, ချွေးစေးပြန်သည့်မျက်နှာ, မျက်နှာ
😩	ငြီးငွေ့နေသော မျက်နှာ, ငြီးငွေ့၊ ပင်ပန်း၊ မျက်နှာ
😫	ပင်ပန်း, ပင်ပန်းသည့်မျက်နှာ, မျက်နှာ
🥱	ငြီးငွေ့သည်, ပင်ပန်းသည်, သန်းဝေနေသည့် မျက်နှာ, သန်းဝေသည်
😤	နှာခေါင်းမှ အငွေ့ထွက်နေသော မျက်နှာ, မျက်နှာ၊ အောင်ပြီ၊ နိုင်ပြီ
😡	စူတူတူ မျက်နှာ, စူတူတူ၊ မျက်နှာ၊ စိတ်ဆိုး၊ ရူး၊ နီမြန်း
😠	ဒေါသထွက်နေသော မျက်နှာ, ဒေါသ၊ ရူး၊ စိတ်ဆိုး၊ မျက်နှာ
🤬	ပါးစပ်သင်္ကေတနဲ့ မျက်နှာ, သစ္စာဆိုတဲ့ မျက်နှာ
😈	မျက်နှာ၊ ပုံပြင်၊ စိတ်ကူးယဥ်၊ ပြုံး၊ ဦးချိုများ, ဦးချိုနှင့် ပြုံးနေသော မျက်နှာ
👿	ဆိုးပေ, မကောင်းဆိုးဝါး၊ ဘီလူး၊ ပုံပြင်၊ စိတ်ကူးယဥ်
💀	ခန္ဓာကိုယ်၊ မရဏ၊ မျက်နှာ၊ ဘီလူး၊ ပုံပြင်, ဦးခေါင်းခွံ, ဦးခွံ
☠️	ဦးခေါင်းခွံနှင့် အရိုးကြက်ခြေခတ်ပုံ, ဦးခွံနှင့် ကြက်ခြေခတ်အရိုးများ, ဦးခွံ၊ ခန္ဓာကိုယ်၊ မရဏ၊ မျက်နှာ၊ ဘီလူး၊ အရိုးများ
💩	ချေးပုံ, ချေး၊ ဟာသ၊ ရယ်စရာ၊ မကောင်းဆိုးဝါး၊ မျက်နှာ
🤡	ရုပ်, လူပြက်, လူပြက်ရုပ်
👹	ဘီလူး, ဘီလူး၊ မျက်နှာ၊ အကောင်၊ ပုံပြင်၊ စိတ်ကူးယဥ်၊ ဂျပန်
👺	နတ်ဆိုးကလေး, နတ်ဆိုး၊ ဘီလူး၊ မျက်နှာ၊ အကောင်၊ ပုံပြင်၊ စိတ်ကူးယဥ်၊ ဂျပန်
👻	တစ္ဆေ, တစ္ဆေ၊ ဘီလူး၊ ပုံပြင်၊ စိတ်ကူးယဥ်၊ မျက်နှာ
👽️	ဂြိုဟ်သား, ဂြိုဟ်သား၊ ဘီလူး၊ ပုံပြင်၊ စိတ်ကူးယဥ်၊ မျက်နှာ၊ အာကာသ၊ ufo
👾	မကောင်းဆိုးဝါး ဂြိုဟ်သား, မကောင်းဆိုးဝါး၊ ဂြိုဟ်သား၊ ဘီလူး၊ ပုံပြင်၊ စိတ်ကူးယဥ်၊ မျက်နှာ၊ အာကာသ၊ ufo
🤖	စက်ရုပ်, စက်ရုပ် မျက်နှာ, မကောင်းဆိုးဝါး, မျက်နှာ
😺	ကြောင်, ပါးစပ်, ပြုံး, ပြုံးဖြဲဖြဲလုပ်နေသော, ပြုံးဖြဲဖြဲလုပ်နေသော ကြောင် မျက်နှာ, ဖွင့်, မျက်နှာ
😸	ကြောင်, ပြုံး, ပြုံးနေသော မျက်လုံးများနှင့် ပြုံးဖြဲဖြဲ ကြောင် မျက်နှာ, ပြုံးဖြဲဖြဲ, မျက်နှာ, မျက်လုံး
😹	ကြောင်, ပျော်ရွှင်မှု, ပျော်ရွှင်မှု မျက်ရည်များဖြင့် ကြောင် မျက်နှာ, မျက်နှာ, မျက်ရည်
😻	ကြောင်, နှလုံး, နှလုံးပုံမျက်လုံးဖြင့်ပြုံးနေသည့်ကြောင်, မျက်နှာ, မျက်လုံး, အချစ်, အပြုံး
😼	ကြောင်, ခနဲ့တဲ့တဲ့, ခနဲ့တဲ့တဲ့ ပြုံးနေသော ကြောင် မျက်နှာ, မျက်နှာ, ရွဲ့တဲ့တဲ့, အပြုံး
😽	ကြောင်, မျက်စိမှိတ်ထားကာ နမ်းနေသည့် ကြောင် မျက်နှာ, မျက်နှာ, မျက်လုံး, အနမ်း
🙀	ကြောင်, ငြီးငွေ့နေသော ကြောင် မျက်နှာ, ငြီးငွေ့သော, မျက်နှာ, အိုး, အံ့အားသင့်
😿	ကြောင်, ငိုနေသော, ငိုနေသော ကြောင် မျက်နှာ, မျက်နှာ, မျက်ရည်, ဝမ်းနည်း
😾	ကြောင်, စိတ်တိုနေသည့် ကြောင်မျက်နှာ, နှုတ်ခမ်းစူခြင်း, မျက်နှာ
🙈	မကောင်းဆိုးဝါး၊ မျင်နှာ၊ တားမြစ်၊ မြင်၊ အမူအရာ၊ မျောက်၊ လက်ဟန်, မကောင်းတာကို မမြင်လို
🙉	မကောင်းဆိုးဝါး၊ မျင်နှာ၊ တားမြစ်၊ ကြား၊ အမူအရာ၊ မျောက်၊ လက်ဟန်, မကောင်းတာကို မကြားလို
🙊	မကောင်းဆိုးဝါး၊ မျင်နှာ၊ တားမြစ်၊ ပြော၊ အမူအရာ၊ မျောက်၊ လက်ဟန်, မကောင်းတာကို မပြောလို
💋	နှုတ်ခမ်း, အနမ်း, အနမ်း တံဆိပ်
💌	စာ, စာပို့ခြင်း, နှလုံး, ရည်းစား စာ, အချစ်
💘	မြား, မြားနတ်မောင်, မြားနှင့် နှလုံး, မြားနှင့် အသည်းနှလုံး
💝	ဖဲကြိုး, ဖဲကြိုးနှင့် နှလုံး, ဖဲကြိုးနှင့် အသည်းနှလုံး, ဗယ်လင်တိုင်း
💖	စိတ်လှုပ်ရှား, အရောင်လက် တောက်ပ, အရောင်လက် တောက်ပနေသည့် နှလုံးသား, အရောင်လက်နေသည့် နှလုံး
💗	ကြီးထွားလာနေသည့် နှလုံး, ကြီးထွားလာနေသည့် နှလုံးသား, ကြီးထွားလာသော, စိတ်လှုပ်ရှား, နှလုံးခုန်
💓	ခုန်, ခုန်နေသည့် နှလုံး, နှလုံးခုန်
💞	ပတ်ချာလှည့်, ပတ်ချာလှည့်နေသည့် နှလုံးများ, လည်နေသည့် နှလုံးများ
💕	နှလုံးနှစ်ခု, အချစ်
💟	နှလုံး, နှလုံးဖြင့် အလှပြင်ခြင်း, နှလုံးဖြင့် အလှပြင်ဆင်ခြင်း
❣️	ပုဒ်ဖြတ်ပုဒ်ရပ်, လေးလံသည့် နှလုံးပုံစံ အာမေဍိတ်အတွဲ, အမှတ်အသား, အာမေဍိတ်
💔	ကွဲနေသည့် နှလုံး, ကွဲနေသော, အက်ကွဲ, အက်ကွဲနေသည့် နှလုံး
❤️	နှလုံး, အနီရောင် နှလုံး
🧡	လိမ္မော်ရောင်, လိမ္မော်ရောင် အသည်းနှလုံး
💛	အဝါ, အဝါရောင် နှလုံး
💚	အစိမ်း, အစိမ်းရောင် နှလုံး
💙	အပြာ, အပြာရောင် နှလုံး
💜	ခရမ်း, ခရမ်းရောင် နှလုံး
🤎	နှလုံး, အညိုရောင်, အညိုရောင် နှလုံးသား
🖤	နှလုံးသား, မကောင်းစိတ်, ယုတ်မာသော, အနက်, အနက်ရောင်နှလုံးသား
🤍	နှလုံး, အဖြူ, အဖြူရောင် နှလုံးသား
