😲	بدحواس, حيران, حيران ٿيل چهرو, پورو, چهرو
😳	بدحواس, سرخي ڇانيل, سرخي ڇانيل چهرو, چهرو
🥺	التجا ڪندڙ چهرو, دلڪش چهرو, رحم, پنڻ, پپي اکيون
😦	ناپسنديدگي, وات, چهرو, کليل, کليل وات سان اداس چهرو
😧	چهرو, ڏکايل, ڏکايل چهرو
😨	خوف, خوفناڪ, چهرو, ڊنل, ڊنل چهرو
😰	نيرو, وات, وڌيل, پگهر سان فڪرمند چهرو, پگھر, ٿڌو, چهرو, کليل
😥	آجو, اداس پر سڪون وارو چهرو, نااميد, واه, چهرو
😢	روئندڙ چهرو, روئڻ, چهرو, ڏکويل, ڳوڙهو
😭	روئڻ, سڏڪڻ, وڏي آواز سان روئندڙ چهرو, چهرو, ڏکويل, ڳوڙهو
😱	خوف, خوفناڪ, رڙيون ڪرڻ, چهرو, چٻاڙڻ, ڊنل, ڊپ ۾ رڙيون ڪندڙ چهرو
😖	شرمنده چهرو, شرمنده، چهرو
😣	ثابت قدم, چهرو
😞	نااميد, نااميد چهرو, چهرو
😓	هلڪي آنسن سان لٿل چهرو, پگھر, ٿڌو, چهرو
😩	اکڙيل چهرو, ٿڪجڻ, ٿڪيل, چهرو
😫	ٿڪل چهرو, ٿڪيل, چهرو
🥱	اوٻاسي, اوٻاسيندڙ چهرو, بوريت, ٿڪل
😤	فتح, نڪ مان ٻاڦ نڪرندڙ چهرو, چهرو, کٽڻ
😡	ضدي, منهن بسوريندڙ چهرو, چريو, چهرو, ڪاوڙ, ڪاوڙيل, ڳاڙهو
😠	چريو, چهرو, ڪاوڙيل, ڪاوڙيل چهرو
🤬	وات تي نشان سان گڏ چهرو, گار ڏيڻ
😈	تصور, جادوئي قصو, سنڱ, سڱن وارو مسڪرائيندڙ چهرو, مرڪ, چهرو
👿	تصور, جادوئي قصو, سڱن وارو ڪاوڙيل چهرو, شرارتي, شيطان, ڀوت, چهرو
💀	جادوئي قصو, ديو, موت, چهرو, کوپڙي
